"Species","ID_No","Clutch.ID","Date.eggs.hatched","Stocking.density","Date.stocked","Tank.ID","Year","Date.metamorphosed","Mass.g.metamorphosed","Mark","Fate.comments","Mortality","Facility","Person Entering Data","Date.collected","Days.to.metamorphosis"
"Rcapito",284,"gf1",NA,60,2023-03-04,1,2023,2023-06-16,4.24,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",318,"gf1",NA,60,2023-03-04,1,2023,2023-06-18,4.55,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",378,"gf1",NA,60,2023-03-04,1,2023,2023-06-18,5.26,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",382,"gf1",NA,60,2023-03-04,1,2023,2023-06-18,5.2,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",461,"gf1",NA,60,2023-03-04,1,2023,2023-06-21,4.58,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",494,"gf1",NA,60,2023-03-04,1,2023,2023-06-21,5.85,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",569,"gf1",NA,60,2023-03-04,1,2023,2023-06-21,5.01,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",601,"gf1",NA,60,2023-03-04,1,2023,2023-06-23,3.83,"N/A","N/A","N/A","UGA","CE","2/13/23",477
"Rcapito",677,"gf1",NA,60,2023-03-04,1,2023,2023-06-23,3.92,"N/A","N/A","N/A","UGA","CE","2/13/23",477
"Rcapito",686,"gf1",NA,60,2023-03-04,1,2023,2023-06-23,3.84,"N/A","N/A","N/A","UGA","CE","2/13/23",477
"Rcapito",740,"gf1",NA,60,2023-03-04,1,2023,2023-06-26,4.62,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",741,"gf1",NA,60,2023-03-04,1,2023,2023-06-26,4.62,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",742,"gf1",NA,60,2023-03-04,1,2023,2023-06-26,4.44,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",743,"gf1",NA,60,2023-03-04,1,2023,2023-06-26,4.06,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",744,"gf1",NA,60,2023-03-04,1,2023,2023-06-26,3.64,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",745,"gf1",NA,60,2023-03-04,1,2023,2023-06-26,3.42,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",746,"gf1",NA,60,2023-03-04,1,2023,2023-06-26,5.46,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",747,"gf1",NA,60,2023-03-04,1,2023,2023-06-26,4.05,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",748,"gf1",NA,60,2023-03-04,1,2023,2023-06-26,5.58,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",824,"gf1",NA,60,2023-03-04,1,2023,2023-06-28,3.48,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",825,"gf1",NA,60,2023-03-04,1,2023,2023-06-28,6.25,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",826,"gf1",NA,60,2023-03-04,1,2023,2023-06-28,5.55,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",827,"gf1",NA,60,2023-03-04,1,2023,2023-06-28,4.77,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",927,"gf1",NA,60,2023-03-04,1,2023,2023-06-28,4.01,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",966,"gf1",NA,60,2023-03-04,1,2023,2023-06-30,4.04,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",967,"gf1",NA,60,2023-03-04,1,2023,2023-06-30,5.49,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",968,"gf1",NA,60,2023-03-04,1,2023,2023-06-30,5.42,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",969,"gf1",NA,60,2023-03-04,1,2023,2023-06-30,5.23,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",970,"gf1",NA,60,2023-03-04,1,2023,2023-06-30,5.88,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",982,"gf1",NA,60,2023-03-04,1,2023,2023-06-30,5.86,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",1008,"gf1",NA,60,2023-03-04,1,2023,2023-07-03,4.61,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1009,"gf1",NA,60,2023-03-04,1,2023,2023-07-03,4.44,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1010,"gf1",NA,60,2023-03-04,1,2023,2023-07-03,3.99,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1017,"gf1",NA,60,2023-03-04,1,2023,2023-07-03,5.68,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1027,"gf1",NA,60,2023-03-04,1,2023,2023-07-03,5.2,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1028,"gf1",NA,60,2023-03-04,1,2023,2023-07-03,4,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1029,"gf1",NA,60,2023-03-04,1,2023,2023-07-03,3.97,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1053,"gf1",NA,60,2023-03-04,1,2023,2023-07-05,5.04,"N/A","N/A","N/A","UGA","CE","2/13/23",489
"Rcapito",1054,"gf1",NA,60,2023-03-04,1,2023,2023-07-05,5.44,"N/A","N/A","N/A","UGA","CE","2/13/23",489
"Rcapito",1086,"gf1",NA,60,2023-03-04,1,2023,2023-07-07,3.9,"N/A","N/A","N/A","UGA","CE","2/13/23",491
"Rcapito",1089,"gf1",NA,60,2023-03-04,1,2023,2023-07-07,5.1,"N/A","N/A","N/A","UGA","CE","2/13/23",491
"Rcapito",1090,"gf1",NA,60,2023-03-04,1,2023,2023-07-07,4.74,"N/A","N/A","N/A","UGA","CE","2/13/23",491
"Rcapito",1092,"gf1",NA,60,2023-03-04,1,2023,2023-07-07,4.66,"N/A","N/A","N/A","UGA","CE","2/13/23",491
"Rcapito",1094,"gf1",NA,60,2023-03-04,1,2023,2023-07-07,4.13,"N/A","N/A","N/A","UGA","CE","2/13/23",491
"Rcapito",1133,"gf1",NA,60,2023-03-04,1,2023,2023-07-10,4.7,"N/A","N/A","N/A","UGA","CE","2/13/23",494
"Rcapito",1138,"gf1",NA,60,2023-03-04,1,2023,2023-07-10,4.65,"N/A","N/A","N/A","UGA","CE","2/13/23",494
"Rcapito",1145,"gf1",NA,60,2023-03-04,1,2023,2023-07-10,5.36,"N/A","N/A","N/A","UGA","CE","2/13/23",494
"Rcapito",1156,"gf1",NA,60,2023-03-04,1,2023,2023-07-11,5.61,"N/A","N/A","N/A","UGA","CE","2/13/23",495
"Rcapito",1157,"gf1",NA,60,2023-03-04,1,2023,2023-07-11,4.53,"N/A","N/A","N/A","UGA","CE","2/13/23",495
"Rcapito",1158,"gf1",NA,60,2023-03-04,1,2023,2023-07-11,3.88,"N/A","N/A","N/A","UGA","CE","2/13/23",495
"Rcapito",1163,"gf1",NA,60,2023-03-04,1,2023,2023-07-12,5.22,"N/A","N/A","N/A","UGA","CE","2/13/23",496
"Rcapito",1171,"gf1",NA,60,2023-03-04,1,2023,2023-07-12,5.08,"N/A","N/A","N/A","UGA","CE","2/13/23",496
"Rcapito",31,"gf1",NA,60,2023-03-04,2,2023,2023-06-10,3.76,"N/A","N/A","N/A","UGA","CE","2/13/23",464
"Rcapito",32,"gf1",NA,60,2023-03-04,2,2023,2023-06-10,4.01,"N/A","N/A","N/A","UGA","CE","2/13/23",464
"Rcapito",163,"gf1",NA,60,2023-03-04,2,2023,2023-06-14,6.15,"N/A","N/A","N/A","UGA","CE","2/13/23",468
"Rcapito",238,"gf1",NA,60,2023-03-04,2,2023,2023-06-16,5.18,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",279,"gf1",NA,60,2023-03-04,2,2023,2023-06-16,4.88,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",280,"gf1",NA,60,2023-03-04,2,2023,2023-06-16,4.2,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",281,"gf1",NA,60,2023-03-04,2,2023,2023-06-16,2.88,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",418,"gf1",NA,60,2023-03-04,2,2023,2023-06-19,4.76,"N/A","N/A","N/A","UGA","CE","2/13/23",473
"Rcapito",419,"gf1",NA,60,2023-03-04,2,2023,2023-06-19,4.01,"N/A","N/A","N/A","UGA","CE","2/13/23",473
"Rcapito",425,"gf1",NA,60,2023-03-04,2,2023,2023-06-19,4.01,"N/A","N/A","N/A","UGA","CE","2/13/23",473
"Rcapito",430,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,3.72,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",431,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,4.2,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",432,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,3.25,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",446,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,3.01,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",472,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,3.34,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",476,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,3.74,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",526,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,3.84,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",527,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,3.93,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",528,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,4.83,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",529,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,3.95,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",530,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,4.02,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",531,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,4.1,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",558,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,4.79,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",559,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,4.07,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",567,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,3.97,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",568,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,3.57,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",581,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,4.3,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",587,"gf1",NA,60,2023-03-04,2,2023,2023-06-21,5.43,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",697,"gf1",NA,60,2023-03-04,2,2023,2023-06-23,4.61,"N/A","N/A","N/A","UGA","CE","2/13/23",477
"Rcapito",749,"gf1",NA,60,2023-03-04,2,2023,2023-06-26,3.5,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",750,"gf1",NA,60,2023-03-04,2,2023,2023-06-26,4.37,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",810,"gf1",NA,60,2023-03-04,2,2023,2023-06-26,3.72,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",812,"gf1",NA,60,2023-03-04,2,2023,2023-06-26,3.81,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",912,"gf1",NA,60,2023-03-04,2,2023,2023-06-28,3.73,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",915,"gf1",NA,60,2023-03-04,2,2023,2023-06-28,4.82,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",917,"gf1",NA,60,2023-03-04,2,2023,2023-06-28,4.73,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",958,"gf1",NA,60,2023-03-04,2,2023,2023-06-30,4.3,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",959,"gf1",NA,60,2023-03-04,2,2023,2023-06-30,4.22,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",980,"gf1",NA,60,2023-03-04,2,2023,2023-06-30,3.9,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",1019,"gf1",NA,60,2023-03-04,2,2023,2023-07-03,4.27,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1020,"gf1",NA,60,2023-03-04,2,2023,2023-07-03,5.17,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1032,"gf1",NA,60,2023-03-04,2,2023,2023-07-05,4.38,"N/A","N/A","N/A","UGA","CE","2/13/23",489
"Rcapito",1034,"gf1",NA,60,2023-03-04,2,2023,2023-07-05,3.64,"N/A","N/A","N/A","UGA","CE","2/13/23",489
"Rcapito",1047,"gf1",NA,60,2023-03-04,2,2023,2023-07-05,5.47,"N/A","N/A","N/A","UGA","CE","2/13/23",489
"Rcapito",1055,"gf1",NA,60,2023-03-04,2,2023,2023-07-05,5.4,"N/A","N/A","N/A","UGA","CE","2/13/23",489
"Rcapito",1131,"gf1",NA,60,2023-03-04,2,2023,2023-07-10,4.38,"N/A","N/A","N/A","UGA","CE","2/13/23",494
"Rcapito",1132,"gf1",NA,60,2023-03-04,2,2023,2023-07-10,5.42,"N/A","N/A","N/A","UGA","CE","2/13/23",494
"Rcapito",1142,"gf1",NA,60,2023-03-04,2,2023,2023-07-10,4.89,"N/A","N/A","N/A","UGA","CE","2/13/23",494
"Rcapito",1149,"gf1",NA,60,2023-03-04,2,2023,2023-07-10,4.12,"N/A","N/A","N/A","UGA","CE","2/13/23",494
"Rcapito",1166,"gf1",NA,60,2023-03-04,2,2023,2023-07-12,4.68,"N/A","N/A","N/A","UGA","CE","2/13/23",496
"Rcapito",189,"gf1",NA,60,2023-03-04,3,2023,2023-06-14,3.22,"N/A","N/A","N/A","UGA","CE","2/13/23",468
"Rcapito",276,"gf1",NA,60,2023-03-04,3,2023,2023-06-16,5.92,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",277,"gf1",NA,60,2023-03-04,3,2023,2023-06-16,4.7,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",278,"gf1",NA,60,2023-03-04,3,2023,2023-06-16,4.85,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",326,"gf1",NA,60,2023-03-04,3,2023,2023-06-18,5.49,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",327,"gf1",NA,60,2023-03-04,3,2023,2023-06-18,4.24,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",328,"gf1",NA,60,2023-03-04,3,2023,2023-06-18,4.92,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",329,"gf1",NA,60,2023-03-04,3,2023,2023-06-18,5.05,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",330,"gf1",NA,60,2023-03-04,3,2023,2023-06-18,3.76,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",331,"gf1",NA,60,2023-03-04,3,2023,2023-06-18,5.89,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",454,"gf1",NA,60,2023-03-04,3,2023,2023-06-21,3.85,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",477,"gf1",NA,60,2023-03-04,3,2023,2023-06-21,3.9,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",551,"gf1",NA,60,2023-03-04,3,2023,2023-06-21,5.4,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",552,"gf1",NA,60,2023-03-04,3,2023,2023-06-21,5.63,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",553,"gf1",NA,60,2023-03-04,3,2023,2023-06-21,4.64,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",554,"gf1",NA,60,2023-03-04,3,2023,2023-06-21,4.06,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",555,"gf1",NA,60,2023-03-04,3,2023,2023-06-21,4.55,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",556,"gf1",NA,60,2023-03-04,3,2023,2023-06-21,4.55,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",557,"gf1",NA,60,2023-03-04,3,2023,2023-06-21,4.79,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",573,"gf1",NA,60,2023-03-04,3,2023,2023-06-21,5,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",607,"gf1",NA,60,2023-03-04,3,2023,2023-06-23,5.09,"N/A","N/A","N/A","UGA","CE","2/13/23",477
"Rcapito",608,"gf1",NA,60,2023-03-04,3,2023,2023-06-23,3.66,"N/A","N/A","N/A","UGA","CE","2/13/23",477
"Rcapito",609,"gf1",NA,60,2023-03-04,3,2023,2023-06-23,4.78,"N/A","N/A","N/A","UGA","CE","2/13/23",477
"Rcapito",664,"gf1",NA,60,2023-03-04,3,2023,2023-06-23,5.26,"N/A","N/A","N/A","UGA","CE","2/13/23",477
"Rcapito",682,"gf1",NA,60,2023-03-04,3,2023,2023-06-23,5.16,"N/A","N/A","N/A","UGA","CE","2/13/23",477
"Rcapito",718,"gf1",NA,60,2023-03-04,3,2023,2023-06-23,5.04,"N/A","N/A","N/A","UGA","CE","2/13/23",477
"Rcapito",751,"gf1",NA,60,2023-03-04,3,2023,2023-06-26,3.51,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",752,"gf1",NA,60,2023-03-04,3,2023,2023-06-26,6.4,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",753,"gf1",NA,60,2023-03-04,3,2023,2023-06-26,5.21,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",754,"gf1",NA,60,2023-03-04,3,2023,2023-06-26,4.18,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",755,"gf1",NA,60,2023-03-04,3,2023,2023-06-26,5.5,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",756,"gf1",NA,60,2023-03-04,3,2023,2023-06-26,5,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",757,"gf1",NA,60,2023-03-04,3,2023,2023-06-26,4.96,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",813,"gf1",NA,60,2023-03-04,3,2023,2023-06-26,5.08,"N/A","N/A","N/A","UGA","CE","2/13/23",480
"Rcapito",828,"gf1",NA,60,2023-03-04,3,2023,2023-06-28,6.22,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",829,"gf1",NA,60,2023-03-04,3,2023,2023-06-28,3.58,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",830,"gf1",NA,60,2023-03-04,3,2023,2023-06-28,4.66,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",831,"gf1",NA,60,2023-03-04,3,2023,2023-06-28,4.47,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",832,"gf1",NA,60,2023-03-04,3,2023,2023-06-28,5.85,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",833,"gf1",NA,60,2023-03-04,3,2023,2023-06-28,6.77,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",834,"gf1",NA,60,2023-03-04,3,2023,2023-06-28,4.13,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",835,"gf1",NA,60,2023-03-04,3,2023,2023-06-28,4.56,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",836,"gf1",NA,60,2023-03-04,3,2023,2023-06-28,4.57,"N/A","N/A","N/A","UGA","CE","2/13/23",482
"Rcapito",943,"gf1",NA,60,2023-03-04,3,2023,2023-06-30,5.84,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",944,"gf1",NA,60,2023-03-04,3,2023,2023-06-30,4.28,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",945,"gf1",NA,60,2023-03-04,3,2023,2023-06-30,5.35,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",946,"gf1",NA,60,2023-03-04,3,2023,2023-06-30,4.64,"N/A","N/A","N/A","UGA","CE","2/13/23",484
"Rcapito",999,"gf1",NA,60,2023-03-04,3,2023,2023-07-02,4.53,"N/A","N/A","N/A","UGA","CE","2/13/23",486
"Rcapito",1023,"gf1",NA,60,2023-03-04,3,2023,2023-07-03,5.44,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1026,"gf1",NA,60,2023-03-04,3,2023,2023-07-03,5.13,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1030,"gf1",NA,60,2023-03-04,3,2023,2023-07-03,5.8,"N/A","N/A","N/A","UGA","CE","2/13/23",487
"Rcapito",1046,"gf1",NA,60,2023-03-04,3,2023,2023-07-05,5.02,"N/A","N/A","N/A","UGA","CE","2/13/23",489
"Rcapito",1084,"gf1",NA,60,2023-03-04,3,2023,2023-07-07,5.27,"N/A","N/A","N/A","UGA","CE","2/13/23",491
"Rcapito",1085,"gf1",NA,60,2023-03-04,3,2023,2023-07-07,5.28,"N/A","1cm tail","N/A","UGA","CE","2/13/23",491
"Rcapito",1095,"gf1",NA,60,2023-03-04,3,2023,2023-07-07,5.48,"N/A","N/A","N/A","UGA","CE","2/13/23",491
"Rcapito",1123,"gf1",NA,60,2023-03-04,3,2023,2023-07-10,6.1,"N/A","N/A","N/A","UGA","CE","2/13/23",494
"Rcapito",1165,"gf1",NA,60,2023-03-04,3,2023,2023-07-12,5.78,"N/A","N/A","N/A","UGA","CE","2/13/23",496
"Rcapito",101,"gf1",NA,60,2023-03-04,4,2023,2023-06-12,5.94,"N/A","N/A","N/A","UGA","CE","2/13/23",466
"Rcapito",102,"gf1",NA,60,2023-03-04,4,2023,2023-06-12,6.86,"N/A","N/A","N/A","UGA","CE","2/13/23",466
"Rcapito",103,"gf1",NA,60,2023-03-04,4,2023,2023-06-12,5.03,"N/A","N/A","N/A","UGA","CE","2/13/23",466
"Rcapito",104,"gf1",NA,60,2023-03-04,4,2023,2023-06-12,6.31,"N/A","N/A","N/A","UGA","CE","2/13/23",466
"Rcapito",105,"gf1",NA,60,2023-03-04,4,2023,2023-06-12,5.35,"N/A","N/A","N/A","UGA","CE","2/13/23",466
"Rcapito",191,"gf1",NA,60,2023-03-04,4,2023,2023-06-14,6.48,"N/A","N/A","N/A","UGA","CE","2/13/23",468
"Rcapito",192,"gf1",NA,60,2023-03-04,4,2023,2023-06-14,4.22,"N/A","N/A","N/A","UGA","CE","2/13/23",468
"Rcapito",193,"gf1",NA,60,2023-03-04,4,2023,2023-06-14,5.89,"N/A","N/A","N/A","UGA","CE","2/13/23",468
"Rcapito",205,"gf1",NA,60,2023-03-04,4,2023,2023-06-14,4.63,"N/A","N/A","N/A","UGA","CE","2/13/23",468
"Rcapito",206,"gf1",NA,60,2023-03-04,4,2023,2023-06-14,3.21,"N/A","N/A","N/A","UGA","CE","2/13/23",468
"Rcapito",207,"gf1",NA,60,2023-03-04,4,2023,2023-06-14,4.89,"N/A","N/A","N/A","UGA","CE","2/13/23",468
"Rcapito",208,"gf1",NA,60,2023-03-04,4,2023,2023-06-15,5.04,"N/A","N/A","N/A","UGA","CE","2/13/23",469
"Rcapito",209,"gf1",NA,60,2023-03-04,4,2023,2023-06-15,3.98,"N/A","N/A","N/A","UGA","CE","2/13/23",469
"Rcapito",265,"gf1",NA,60,2023-03-04,4,2023,2023-06-16,7.19,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",266,"gf1",NA,60,2023-03-04,4,2023,2023-06-16,5.72,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",267,"gf1",NA,60,2023-03-04,4,2023,2023-06-16,4.47,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",268,"gf1",NA,60,2023-03-04,4,2023,2023-06-16,4.96,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",269,"gf1",NA,60,2023-03-04,4,2023,2023-06-16,4.92,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",270,"gf1",NA,60,2023-03-04,4,2023,2023-06-16,4.76,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",271,"gf1",NA,60,2023-03-04,4,2023,2023-06-16,5.12,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",291,"gf1",NA,60,2023-03-04,4,2023,2023-06-16,4.52,"N/A","N/A","N/A","UGA","CE","2/13/23",470
"Rcapito",299,"gf1",NA,60,2023-03-04,4,2023,2023-06-18,5.39,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",300,"gf1",NA,60,2023-03-04,4,2023,2023-06-18,5.33,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",332,"gf1",NA,60,2023-03-04,4,2023,2023-06-18,4.89,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",333,"gf1",NA,60,2023-03-04,4,2023,2023-06-18,4.78,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",346,"gf1",NA,60,2023-03-04,4,2023,2023-06-18,4.6,"N/A","N/A","N/A","UGA","CE","2/13/23",472
"Rcapito",441,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,5.02,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",449,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,4.72,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",451,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,5.13,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",453,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,4.52,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",483,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,4.65,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",486,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,4.64,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",517,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,3.66,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",519,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,4.26,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",521,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,6,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",523,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,5.5,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",566,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,3.23,"N/A","N/A","N/A","UGA","CE","2/13/23",475
"Rcapito",570,"gf1",NA,60,2023-03-04,4,2023,2023-06-21,4.84,"N/A","N/A","N/A","UGA","CE","2/13/23",475
