ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Date and Time,Observer,Other - Observer,Facility,Other - Facility,Tank,Other - Tank,Mass,Mark,Notes,x,y
802,2b3f89cd-781d-4fd7-8761-e14da2c56ccc,6/28/2024 12:48:57 PM,agc93487_USG,6/28/2024 12:48:57 PM,agc93487_USG,6/28/2024 12:30:00 PM,Andie Crenshaw,,UGA,,21,,7.15,,,-83.3576548348814,33.8907614337915
803,f3302dc4-06e3-4aba-a27a-76523e372997,6/28/2024 12:48:57 PM,agc93487_USG,6/28/2024 12:48:57 PM,agc93487_USG,6/28/2024 12:31:00 PM,Andie Crenshaw,,UGA,,18,,5.65,,,-83.3576724084113,33.8907489429935
804,ae60b602-3ed1-46cb-81f0-bd22bbf177e4,6/28/2024 12:48:58 PM,agc93487_USG,6/28/2024 12:48:58 PM,agc93487_USG,6/28/2024 12:32:00 PM,Andie Crenshaw,,UGA,,18,,5.66,,,-83.3576842854643,33.89080150744
805,8aba8568-0ef0-4338-b12e-3897529d0861,6/28/2024 12:48:59 PM,agc93487_USG,6/28/2024 12:48:59 PM,agc93487_USG,6/28/2024 12:33:00 PM,Andie Crenshaw,,UGA,,18,,5.19,,,-83.3576587447696,33.8907816594089
806,82684639-064e-4ea5-9563-67985843c1a9,6/28/2024 12:48:59 PM,agc93487_USG,6/28/2024 12:48:59 PM,agc93487_USG,6/28/2024 12:34:00 PM,Andie Crenshaw,,UGA,,18,,4.8,,,-83.3576587447696,33.8907816594089
807,35a045bc-e442-4a6f-90af-8048f560598e,6/28/2024 12:49:00 PM,agc93487_USG,6/28/2024 12:49:00 PM,agc93487_USG,6/28/2024 12:35:00 PM,Andie Crenshaw,,UGA,,18,,5.73,,,-83.3576670059619,33.8908091216257
808,b21c9623-21ae-4910-8f88-8fbca8750ecc,6/28/2024 12:49:00 PM,agc93487_USG,6/28/2024 12:49:00 PM,agc93487_USG,6/28/2024 12:35:00 PM,Andie Crenshaw,,UGA,,18,,5.24,,,-83.3576480417476,33.890765975567
809,5199ea7c-1530-483a-8957-a800237a1d7d,6/28/2024 12:49:01 PM,agc93487_USG,6/28/2024 12:49:01 PM,agc93487_USG,6/28/2024 12:36:00 PM,Andie Crenshaw,,UGA,,6,,6.21,,,-83.3576549864725,33.8907812242779
810,3341a150-f7f9-4f4a-8164-626426a64f55,6/28/2024 12:49:02 PM,agc93487_USG,6/28/2024 12:49:02 PM,agc93487_USG,6/28/2024 12:37:00 PM,Andie Crenshaw,,UGA,,6,,4.48,,,-83.3576671333904,33.8907619830765
811,a0089cb9-d01c-4759-a25d-998861bc9749,6/28/2024 12:49:03 PM,agc93487_USG,6/28/2024 12:49:03 PM,agc93487_USG,6/28/2024 12:38:00 PM,Andie Crenshaw,,UGA,,6,,5.34,,,-83.3576902037678,33.8907742047341
812,d0157f52-8322-4e9c-924a-7d0f2a7a79dc,6/28/2024 12:49:03 PM,agc93487_USG,6/28/2024 12:49:03 PM,agc93487_USG,6/28/2024 12:39:00 PM,Andie Crenshaw,,UGA,,6,,3.97,,,-83.3576822230964,33.8907858519688
813,1bcbf196-9b43-4752-89a8-8c107fe4e31a,6/28/2024 12:49:04 PM,agc93487_USG,6/28/2024 12:49:04 PM,agc93487_USG,6/28/2024 12:39:00 PM,Andie Crenshaw,,UGA,,6,,5.14,,,-83.357677676882,33.8907802724819
814,9ad35336-fd24-433e-bc62-9ff87dd4d832,6/28/2024 12:49:05 PM,agc93487_USG,6/28/2024 12:49:05 PM,agc93487_USG,6/28/2024 12:39:00 PM,Andie Crenshaw,,UGA,,6,,4.75,,,-83.3577052112102,33.8907779913371
815,38c5379a-0cdf-43c4-a422-ec039bda1124,6/28/2024 12:49:05 PM,agc93487_USG,6/28/2024 12:49:05 PM,agc93487_USG,6/28/2024 12:40:00 PM,Andie Crenshaw,,UGA,,6,,3.67,,,-83.3576737134616,33.8907665980105
816,12476411-0aec-4207-8ff8-06cfd5ef10ca,6/28/2024 12:49:06 PM,agc93487_USG,6/28/2024 12:49:06 PM,agc93487_USG,6/28/2024 12:41:00 PM,Andie Crenshaw,,UGA,,25,,4.44,,,-83.3576810574004,33.8907753194394
817,df5464d5-cb75-4dd9-859a-18e4512ec381,6/28/2024 12:49:07 PM,agc93487_USG,6/28/2024 12:49:07 PM,agc93487_USG,6/28/2024 12:41:00 PM,Andie Crenshaw,,UGA,,25,,4.8,,,-83.3576690825851,33.8907694156067
818,f2a37c32-ca63-4514-af3d-aa9bfafaa658,6/28/2024 12:49:07 PM,agc93487_USG,6/28/2024 12:49:07 PM,agc93487_USG,6/28/2024 12:42:00 PM,Andie Crenshaw,,UGA,,25,,4.45,,,-83.3576687501756,33.8907735678804
819,3cef1225-f815-4e78-b612-16c7bf2e21b3,6/28/2024 12:49:08 PM,agc93487_USG,6/28/2024 12:49:08 PM,agc93487_USG,6/28/2024 12:42:00 PM,Andie Crenshaw,,UGA,,25,,3.85,,,-83.3577108657201,33.890785927058
820,ae6619c1-6b47-449c-b372-9cc7498fa410,6/28/2024 12:49:08 PM,agc93487_USG,6/28/2024 12:49:08 PM,agc93487_USG,6/28/2024 12:43:00 PM,Andie Crenshaw,,UGA,,25,,4.38,,,-83.3577038758612,33.8907815645898
821,c71a29f7-a1ab-41a8-a20c-4473e31504f1,6/28/2024 12:49:09 PM,agc93487_USG,6/28/2024 12:49:09 PM,agc93487_USG,6/28/2024 12:43:00 PM,Andie Crenshaw,,UGA,,25,,4.56,,,-83.3576949783182,33.890773098623
822,c5a7e4cf-d815-4eb0-aa6a-5e17103aa37c,6/28/2024 12:49:10 PM,agc93487_USG,6/28/2024 12:49:10 PM,agc93487_USG,6/28/2024 12:44:00 PM,Andie Crenshaw,,UGA,,25,,3.16,,,-83.3576939915599,33.8908293438359
823,9cdd0f7e-5b08-4ff9-a5b5-f6c190b1e5d9,6/28/2024 12:49:10 PM,agc93487_USG,6/28/2024 12:49:10 PM,agc93487_USG,6/28/2024 12:45:00 PM,Andie Crenshaw,,UGA,,25,,5.31,,,-83.3576923006251,33.8907806773962
824,ccba6a24-ad10-4cfd-b13d-3f7c6b93d692,6/28/2024 12:49:11 PM,agc93487_USG,6/28/2024 12:49:11 PM,agc93487_USG,6/28/2024 12:45:00 PM,Andie Crenshaw,,UGA,,11,,6.2,,,-83.3576903706101,33.8907898303736
825,c7e85c76-5793-404a-aa3d-ec189a2305c2,6/28/2024 12:49:12 PM,agc93487_USG,6/28/2024 12:49:12 PM,agc93487_USG,6/28/2024 12:46:00 PM,Andie Crenshaw,,UGA,,11,,4.08,,,-83.3577038124926,33.8908019065273
826,493ce72b-6674-4f65-9ec4-e673b591a318,6/28/2024 12:49:12 PM,agc93487_USG,6/28/2024 12:49:12 PM,agc93487_USG,6/28/2024 12:47:00 PM,Andie Crenshaw,,UGA,,11,,5.7,,,-83.357759907721,33.8908132165062
827,aca052a5-82f1-4cdf-be5e-c895ebc30e20,6/28/2024 12:49:13 PM,agc93487_USG,6/28/2024 12:49:13 PM,agc93487_USG,6/28/2024 12:47:00 PM,Andie Crenshaw,,UGA,,11,,5.12,,,-83.3577081025098,33.8907962835574
828,663bf443-78a6-42d9-947e-417503df50e1,6/28/2024 1:42:14 PM,agc93487_USG,6/28/2024 1:42:14 PM,agc93487_USG,6/28/2024 12:49:00 PM,Andie Crenshaw,,UGA,,22,,6.07,,,-83.3576724310347,33.8908120086973
829,77fa966f-feae-4f66-b0a9-6f3d23e7fe1a,6/28/2024 1:42:15 PM,agc93487_USG,6/28/2024 1:42:15 PM,agc93487_USG,6/28/2024 12:50:00 PM,Andie Crenshaw,,UGA,,22,,6.51,,,-83.3577003035277,33.8908022855153
830,1a525499-2203-45d7-8873-f55e5962d368,6/28/2024 1:42:15 PM,agc93487_USG,6/28/2024 1:42:15 PM,agc93487_USG,6/28/2024 12:50:00 PM,Andie Crenshaw,,UGA,,22,,6.73,,,-83.3577178362508,33.8908067363393
831,8491d4ec-6496-4c1f-8620-4e7f740c8cbd,6/28/2024 1:42:16 PM,agc93487_USG,6/28/2024 1:42:16 PM,agc93487_USG,6/28/2024 12:51:00 PM,Andie Crenshaw,,UGA,,22,,6.48,,,-83.3577013680948,33.8908065775801
832,080e9fbf-fd2f-4ccb-91c9-064320320b0f,6/28/2024 1:42:17 PM,agc93487_USG,6/28/2024 1:42:17 PM,agc93487_USG,6/28/2024 12:52:00 PM,Andie Crenshaw,,UGA,,22,,5.09,,,-83.3576790668903,33.890813572342
